customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2205-EQENG,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.93,35.07,No
5904-QCHVM,Female,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.36,998.74,No
4759-UJRCL,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,97.35,1665.4,No
9655-RQGSW,Male,0,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.55,1294.27,No
5027-WHQUZ,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),83.0,735.62,No
3808-GAHST,Female,1,No,No,1,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.79,75.91,Yes
4913-LXAXY,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),89.43,4383.18,Yes
6891-DIOXZ,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,87.5,260.69,Yes
2870-ZGLCT,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,74.47,671.65,Yes
2055-INMXL,Female,0,No,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,95.21,1329.1,No
2362-PLJBR,Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,85.21,1359.65,No
4980-XFLVD,Female,0,Yes,Yes,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.59, ,No
2578-WHBBP,Male,0,Yes,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.51,1461.65,No
1707-FUTNT,Female,0,No,No,1,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),78.93,87.5,No
8750-GRWBT,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),97.35,866.26,Yes
9800-UQTYM,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.04,1502.99,No
6483-XVOXE,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.13,545.5,Yes
1519-WNDUN,Male,0,No,No,40,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,71.34,2864.97,No
9797-PKVYZ,Male,0,Yes,No,17,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),67.38,1140.67,No
1141-NBVMC,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),35.28,182.2,No
8313-VDUUS,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,62.75,1880.85,No
1399-DSWOA,Male,0,No,No,19,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,66.76,1247.68,Yes
7255-OPVTA,Male,0,Yes,Yes,18,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.69,995.99,No
7340-EZGML,Male,0,No,No,0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),75.94, ,No
7307-YDWUU,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.61,256.09,Yes
9727-OUSFL,Female,1,Yes,No,31,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.55,2058.77,No
9625-LXXOS,Female,0,No,No,38,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.78,1823.6,No
8591-IEEFW,Male,0,Yes,Yes,40,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),63.95,2570.98,No
2602-EAKZU,Female,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.7, ,No
1110-QHZBZ,Female,1,No,Yes,4,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),67.68,277.62,No
6004-LEMFY,Female,0,Yes,No,72,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.52,5464.88,No
4261-WVUVK,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.14,120.71,No
2902-LIKEX,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,81.04,421.68,No
4846-HAYAC,Male,0,No,No,38,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,66.69,2558.05,No
3407-KANAF,Male,0,No,No,11,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,61.46,675.64,No
4290-FCJLJ,Male,1,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,97.86,193.34,Yes
5661-BXVMP,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,85.3,260.45,No
5451-KWNCS,Male,1,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.25,29.1,No
5309-YAEQA,Male,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,98.42,390.5,Yes
4491-SFODX,Male,1,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.06,363.27,No
6984-XQKQW,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.1, ,No
5768-INOXA,Female,0,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),94.77,185.24,No
7097-FTHAO,Male,1,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,76.81,4369.91,Yes
5829-DJKEI,Male,0,No,Yes,50,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,57.66,2885.21,No
8612-KCDJG,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,762.38,No
9455-QXGAI,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.75,809.34,No
6906-BWKCQ,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.77,501.97,No
8081-CVCUY,Male,1,Yes,No,7,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),57.34,385.01,Yes
2601-AGTKW,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.04,773.04,Yes
2925-WDSUS,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.43,590.99,No
4501-CDHRD,Female,0,No,Yes,72,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.6,5592.19,No
8274-PCGBA,Female,0,Yes,Yes,24,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,68.61,1650.28,No
9633-AFSGX,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),85.09,6124.07,Yes
9148-RXZMA,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),89.43,629.28,No
5680-QAAGD,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),75.3,1722.37,No
5694-ULPNW,Female,0,Yes,No,34,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,47.37,1611.6,No
3697-NGDBX,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.53,141.43,No
3792-EIYHX,Male,0,No,Yes,26,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),66.04,1722.18,No
2491-PTRDP,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),64.81,258.52,No
6061-CROHR,Female,0,Yes,No,9,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),71.5,642.69,No
3966-CFVZU,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,81.2,2443.36,No
5442-LEGVO,Female,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.85,1504.71,No
6350-MYCZW,Female,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),94.16,5653.37,No
4724-ZCBWD,Male,0,No,No,6,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),84.32,509.25,Yes
8280-FKFVB,Male,0,No,Yes,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,57.33,227.66,No
7978-LNBVV,Female,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,88.41,796.7,Yes
9796-EJJUI,Female,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.75,1060.76,Yes
9573-UMJFK,Male,0,No,No,45,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.61,3718.86,No
2517-QTBJC,Female,0,No,No,11,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,71.53,787.57,No
3150-AHWAH,Male,1,Yes,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,699.96,Yes
7061-NBHSJ,Male,0,No,No,1,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),56.74,58.27,No
8750-MVUOK,Male,0,No,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.89, ,Yes
7649-NKBBL,Female,0,No,Yes,48,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,59.99,2880.92,No
1845-YPHXQ,Female,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.25,896.2,No
8108-LFRZE,Female,1,Yes,Yes,3,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.19,227.68,No
7312-OJQZS,Female,0,No,No,8,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.05,483.78,No
7062-NAQAW,Male,0,No,No,45,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),102.11,4585.08,No
8838-HMPBM,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,97.07,194.05,No
5113-CMSMS,Male,0,No,No,47,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),97.64,4583.79,Yes
1561-YFSYD,Male,0,Yes,Yes,20,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,56.67,1142.07,No
3371-XGGZW,Female,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,97.1,2432.52,No
3255-PEOWD,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,91.94,1931.51,No
4159-YMSGL,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.52,652.25,No
8097-IQBPG,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.05,116.6,Yes
2169-GACUK,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),75.03,448.52,No
6909-OYYCX,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,91.83,1826.02,No
8039-MDWVH,Male,0,Yes,Yes,12,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.44,822.66,No
5031-VDRGK,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),90.23,1641.7,No
4742-DMIIW,Female,1,Yes,No,7,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,64.84,473.48,No
5948-SCYYL,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.06,1205.24,No
2756-KTKQZ,Male,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.66,234.48,Yes
7975-PXJDJ,Male,0,No,No,0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),69.88, ,No
1787-LIOIG,Female,0,Yes,No,72,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,98.8,7119.13,Yes
8483-TXNVP,Female,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.83,929.02,No
1540-SWCKW,Male,0,No,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,91.35,1470.56,Yes
4859-SHTHZ,Female,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.38,624.76,No
7185-MIFOP,Female,0,Yes,No,17,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.01,1168.54,No
3116-UMSBF,Male,0,No,Yes,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,76.69,4147.05,No
8546-AOONG,Male,1,Yes,No,35,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,52.02,1828.66,Yes
9254-ETYZP,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,94.1,847.16,Yes
5275-PCFUW,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.4,165.01,No
1588-AUNBB,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),85.23,70.33,No
6434-RIZCD,Male,0,No,No,3,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,68.32,191.99,No
9787-EJPYL,Male,0,Yes,Yes,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.26,367.37,No
4754-SFJTC,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,100.89,499.55,Yes
9405-OKVBY,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,93.52,725.13,No
1663-FQRDW,Female,0,Yes,No,3,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),81.47,235.47,No
8624-JUZBK,Male,0,Yes,No,61,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,51.74,3158.59,No
6546-KAZNA,Female,1,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,94.58, ,Yes
1829-WYIXA,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),66.64,666.97,Yes
6909-VDASJ,Female,0,Yes,No,7,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),53.66,372.82,Yes
6774-TDTNE,Male,0,No,No,0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,104.53, ,No
4996-OOYPP,Male,0,No,Yes,63,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,76.44,4826.28,No
1867-YIAEI,Female,0,No,Yes,9,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,60.2,555.48,No
7084-DPBZP,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,92.45,1483.06,No
5049-BPAPC,Female,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,99.47,1987.42,Yes
2897-QDQDS,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,51.02,1125.81,No
3720-NXKYG,Male,0,Yes,No,14,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,86.12,1207.63,No
4696-DJQDS,Male,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),97.85,2080.56,No
1529-QFGFY,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,99.05,3275.69,No
4723-IRBYQ,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,1336.07,No
1948-AWIFB,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,40.57,1011.36,Yes
9933-ICPYX,Female,0,Yes,Yes,14,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.68,749.33,No
9174-LWHZF,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.46,1169.85,Yes
5566-DJNUX,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,89.72,2599.48,No
9294-GHJSS,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),82.42,1883.88,No
7209-OAJFV,Male,0,Yes,Yes,13,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),73.52,968.38,Yes
4689-LXFFA,Male,0,No,No,9,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),52.61,472.94,No
1107-WWJYN,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),47.18,3396.6,No
9526-WXDYA,Male,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),91.09,3106.23,No
4527-CNQBO,Male,1,No,Yes,5,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.27,284.15,No
3373-ENSIH,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),81.25,636.54,No
5834-RHPOU,Male,0,No,No,53,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),62.4,3296.56,No
4983-YAJSE,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.03,681.52,No
3033-CDDKI,Female,0,No,No,8,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),83.23,679.72,Yes
2307-YPIKF,Male,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.6,585.85,Yes
5939-VHPEU,Male,0,Yes,Yes,11,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),53.46,587.31,Yes
3080-QXUHJ,Female,1,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.47,363.29,No
9265-IMCVW,Male,0,Yes,No,17,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,70.15,1190.77,No
8490-ABKNJ,Female,0,No,No,34,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),62.52,2120.37,No
6350-WAZGO,Male,1,No,No,19,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),61.94,1166.38,No
8050-FVGGA,Male,0,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.35,580.19,No
1201-UOHXS,Female,0,Yes,No,21,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),70.76,1472.93,No
3102-ODFYJ,Female,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,64.88,76.69,No
6169-PRFSQ,Female,0,No,No,4,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),55.25,231.77,No
2329-MGTLB,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,95.41,940.46,No
9250-LLXDD,Female,0,Yes,No,52,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,56.74,2944.54,No
1497-PNQQC,Female,0,Yes,No,10,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,60.43,620.35,No
8126-MIUIH,Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,77.35,706.72,No
9912-PPSXP,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,39.2,77.15,No
4437-TNNNL,Female,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,1299.64,No
8763-MPIBV,Female,0,Yes,No,36,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),54.34,1946.31,No
7074-CJTBX,Male,0,Yes,No,34,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.13,2424.53,No
7409-HQZVA,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.01,1051.6,Yes
7917-GORIH,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,62.67,67.58,No
9536-JDTHA,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.95,177.2,No
5907-WYOMP,Female,1,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.74,1391.21,No
3777-WRAQP,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),92.69,354.64,No
5470-ETUJZ,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.82,1530.41,No
8717-LJVQB,Male,0,Yes,No,18,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),61.03,1082.55,No
6938-TFMIL,Male,1,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),72.59,2158.2,No
1561-HYRYW,Male,1,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,257.73,No
5664-VBHJI,Female,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,82.66,5297.17,No
6239-RHSCI,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,88.55,517.67,No
9152-TLWMH,Male,0,No,No,20,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,67.19,1338.81,No
6358-MUMQO,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.26,63.88,No
7200-VSCNJ,Male,0,No,No,15,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),66.79,1005.5,Yes
3416-HRLQW,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,65.32,4706.16,No
7984-VXXYW,Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.82,186.99,Yes
2176-OILKQ,Male,1,Yes,Yes,16,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.64,1056.49,No
4288-ODRKI,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,103.75,2280.24,Yes
9936-HCURN,Male,0,No,Yes,64,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),62.36,3987.22,No
6090-QDURO,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.0,253.98,No
